,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
116915101,85,95,80,90,79,94,96,94,116915101,116915
117903101,69,85,63,72,77,64,83,53,117903101,117903
120901104,71,75,65,64,59,91,92,66,120901104,120901
120905102,77,90,82,82,86,100,87,77,120905102,120905
121902101,95,86,73,74,55,72,92,64,121902101,121902
121903101,69,79,51,60,58,78,75,75,121903101,121903
123910101,39,49,46,56,69,78,81,49,123910101,123910
123910104,48,63,46,63,63,71,75,47,123910104,123910
123910105,74,86,77,88,89,98,96,88,123910105,123910
123910110,62,69,74,77,87,90,86,54,123910110,123910
123910112,69,71,66,70,77,88,93,84,123910112,123910
123910123,58,69,73,86,72,87,83,68,123910123,123910
123910125,29,47,39,59,54,69,73,48,123910125,123910
123910126,61,87,52,73,64,84,89,68,123910126,123910
123910131,34,49,15,53,54,59,69,48,123910131,123910
126902102,83,82,74,88,87,100,96,90,126902102,126902
126902103,67,77,72,70,67,92,96,88,126902103,126902
126903104,73,73,36,55,44,68,77,45,126903104,126903
129901101,70,88,62,74,64,96,94,78,129901101,129901
130902101,75,79,62,77,67,94,87,66,130902101,130902
133901101,51,57,51,57,65,90,77,87,133901101,133901
134901101,57,76,52,81,67,89,89,75,134901101,134901
136901101,75,88,54,77,69,90,88,71,136901101,136901
139905101,71,92,86,95,62,98,98,82,139905101,139905
139912101,67,88,74,85,90,94,94,80,139912101,139912
139912102,50,87,63,81,64,75,100,75,139912102,139912
141901103,48,78,66,65,60,98,97,89,141901103,141901
144902101,77,87,54,84,80,89,95,81,144902101,144902
145906101,79,82,49,87,72,95,97,90,145906101,145906
148901101,67,74,34,61,71,91,87,45,148901101,148901
150901101,83,83,93,92,88,98,95,94,150901101,150901
152901168,72,76,65,76,60,77,80,66,152901168,152901
152901170,71,81,65,82,81,94,85,76,152901170,152901
152901174,48,38,58,58,46,90,83,73,152901174,152901
152901176,62,67,65,69,73,96,84,78,152901176,152901
152901177,63,71,72,83,72,98,100,98,152901177,152901
152901179,87,98,96,97,99,100,100,96,152901179,152901
152901186,80,63,78,61,50,89,84,80,152901186,152901
152901196,30,42,23,26,28,47,62,42,152901196,152901
152906103,84,89,89,90,83,93,95,88,152906103,152906
152907107,79,87,91,91,87,100,97,91,152907107,152907
153903101,67,76,63,74,70,100,100,87,153903101,153903
153904101,66,79,92,86,84,96,91,76,153904101,153904
158901101,65,62,80,65,62,93,85,67,158901101,158901
160901101,67,80,75,75,80,86,84,71,160901101,160901
161914101,43,58,60,75,60,77,90,44,161914101,161914
161914103,38,61,69,62,60,90,75,68,161914103,161914
161914106,58,40,58,43,69,88,79,57,161914106,161914
161914107,61,68,60,63,67,68,78,68,161914107,161914
161914110,36,38,12,32,27,43,44,19,161914110,161914
161914120,72,70,55,68,76,84,86,73,161914120,161914
161914130,25,42,23,37,36,61,71,35,161914130,161914
161918101,87,94,87,84,89,93,95,62,161918101,161918
161923101,75,77,67,91,84,93,93,64,161923101,161923
163908104,86,88,74,81,69,100,96,75,163908104,163908
163908105,85,89,84,91,89,98,96,94,163908105,163908
165902101,59,66,77,76,68,82,84,73,165902101,165902
167901101,94,97,85,89,89,91,94,82,167901101,167901
170904101,73,69,70,70,76,80,81,72,170904101,170904
170906105,46,56,59,71,71,88,76,69,170906105,170906
170906107,62,75,99,93,88,93,91,73,170906107,170906
170906108,76,93,75,83,81,93,92,73,170906108,170906
170906109,63,81,59,78,75,90,91,75,170906109,170906
170908107,78,87,73,87,85,99,95,90,170908107,170908
170908110,57,69,59,60,58,98,85,74,170908110,170908
170908111,87,85,66,71,65,94,93,83,170908111,170908
172905102,49,65,50,69,66,79,89,60,172905102,172905
174903101,82,93,74,77,79,96,98,88,174903101,174903
174904101,45,54,69,60,53,77,72,48,174904101,174904
175903107,65,47,75,70,67,85,72,62,175903107,175903
176902104,73,81,78,79,90,97,94,66,176902104,176902
178904103,63,82,48,58,58,96,87,80,178904103,178904
178904123,60,63,52,54,68,85,86,58,178904123,178904
178904124,59,64,54,63,63,79,74,58,178904124,178904
178904132,83,84,66,72,59,82,83,75,178904132,178904
178904136,60,69,37,56,58,91,89,85,178904136,178904
178904142,58,62,31,44,40,68,69,52,178904142,178904
178904150,74,74,56,72,77,89,83,69,178904150,178904
178904152,72,78,83,74,72,91,90,89,178904152,178904
178904157,83,88,85,86,83,96,96,84,178904157,178904
178912104,.,.,68,75,72,88,87,76,178912104,178912
182904101,56,63,88,81,88,93,88,69,182904101,182904
183901101,74,85,82,74,80,91,96,91,183901101,183901
184902109,58,61,64,67,64,.,.,.,184902109,184902
184904101,61,72,72,70,51,89,93,77,184904101,184904
184907102,80,85,86,87,79,100,99,88,184907102,184907
184908101,69,85,83,80,76,94,90,84,184908101,184908
184909101,92,95,89,98,97,99,97,95,184909101,184909
185902101,71,90,86,74,86,88,93,71,185902101,185902
188901102,79,86,71,75,65,98,96,92,188901102,188901
188901104,65,66,90,94,88,95,95,86,188901104,188901
188901109,65,50,68,54,55,95,83,54,188901109,188901
188901111,79,61,79,80,80,93,86,65,188901111,188901
188901112,73,80,86,88,86,100,100,95,188901112,188901
188901114,74,70,63,59,61,89,80,64,188901114,188901
188901119,53,64,81,78,71,97,93,83,188901119,188901
188901121,86,86,90,95,100,100,98,93,188901121,188901
188901125,76,73,85,74,81,92,89,66,188901125,188901
188901126,56,59,84,67,63,93,87,86,188901126,188901
188901127,75,80,83,81,79,96,97,79,188901127,188901
188901130,89,66,65,54,79,100,93,86,188901130,188901
188901134,74,82,81,77,67,100,100,78,188901134,188901
188901135,76,88,56,81,76,93,95,85,188901135,188901
188901141,97,96,96,89,94,100,99,90,188901141,188901
188901143,86,77,82,73,75,98,94,83,188901143,188901
198903101,90,83,86,75,72,99,99,89,198903101,198903
205907101,48,49,44,47,40,64,71,52,205907101,205907
210902102,94,90,86,78,81,98,94,79,210902102,210902
210905101,70,62,78,66,64,93,90,60,210905101,210905
212901101,85,92,59,74,65,91,96,87,212901101,212901
212905104,69,61,52,52,55,76,66,54,212905104,212905
212905106,50,61,44,52,52,79,73,65,212905106,212905
212905112,45,52,37,49,46,78,69,53,212905112,212905
212905114,42,55,38,56,54,65,60,38,212905114,212905
212905117,70,81,50,69,74,86,86,63,212905117,212905
212905119,68,81,56,72,65,80,84,71,212905119,212905
212906111,76,84,89,89,91,100,98,91,212906111,212906
212909101,89,86,79,72,70,97,91,88,212909101,212909
214901102,90,81,74,77,91,87,84,62,214901102,214901
217901101,81,88,83,78,72,100,81,76,217901101,217901
220902103,71,85,83,61,78,100,82,63,220902103,220902
220902104,73,72,63,67,66,89,87,71,220902104,220902
220902105,65,69,67,72,72,84,90,66,220902105,220902
220902108,90,93,92,94,96,97,95,97,220902108,220902
220902111,62,66,73,59,61,96,83,63,220902111,220902
220902115,85,93,90,91,82,98,90,84,220902115,220902
220902119,84,85,65,67,65,82,85,73,220902119,220902
220902120,96,97,97,95,95,99,99,93,220902120,220902
220902121,91,92,84,91,86,99,97,86,220902121,220902
220905103,81,88,75,78,74,93,92,80,220905103,220905
220905107,71,91,83,83,84,95,97,71,220905107,220905
220905110,82,82,71,74,91,92,75,63,220905110,220905
220905119,62,62,48,48,50,90,83,64,220905119,220905
220905125,63,63,62,48,47,86,77,53,220905125,220905
220905126,37,64,44,56,64,75,75,48,220905126,220905
220905133,48,69,58,84,76,91,93,72,220905133,220905
220905134,79,77,42,52,51,81,74,40,220905134,220905
220905135,56,60,51,51,56,72,67,56,220905135,220905
220905137,72,77,52,68,47,76,76,56,220905137,220905
220905139,75,68,63,48,55,90,77,63,220905139,220905
220905143,56,67,76,72,74,82,83,63,220905143,220905
220905144,52,54,44,62,71,89,82,54,220905144,220905
220905147,51,55,51,58,59,69,63,47,220905147,220905
220905151,64,59,55,56,63,76,78,56,220905151,220905
220905154,41,68,63,79,61,90,90,85,220905154,220905
220905156,72,71,82,85,86,95,95,78,220905156,220905
220905159,52,54,55,65,59,73,75,63,220905159,220905
220905162,60,60,68,69,59,85,74,68,220905162,220905
220905167,72,72,77,68,73,90,78,61,220905167,220905
220905168,43,57,60,72,76,78,86,68,220905168,220905
220905176,77,81,69,88,79,95,91,89,220905176,220905
220905177,74,67,74,83,71,93,94,75,220905177,220905
220905178,40,63,55,57,50,87,88,73,220905178,220905
220905186,72,76,72,68,59,89,92,69,220905186,220905
220905187,48,58,77,81,81,91,91,74,220905187,220905
220905188,33,39,33,49,53,76,76,54,220905188,220905
220905206,47,49,51,56,58,82,79,60,220905206,220905
220905219,77,72,51,54,48,66,74,53,220905219,220905
220905223,51,52,73,68,65,89,78,65,220905223,220905
220905226,67,58,58,63,60,76,78,81,220905226,220905
220905227,48,54,60,52,40,92,77,55,220905227,220905
220906101,68,86,61,80,86,93,89,90,220906101,220906
220906104,86,96,75,77,73,85,80,73,220906104,220906
220906105,86,96,99,99,97,98,100,93,220906105,220906
220906107,93,97,95,95,95,100,99,95,220906107,220906
220906108,70,95,91,94,99,100,100,95,220906108,220906
220917104,69,63,48,55,57,70,52,45,220917104,220917
221911101,98,100,90,100,95,98,100,79,221911101,221911
226903102,59,58,79,65,60,89,89,70,226903102,226903
226903115,93,88,87,81,94,93,100,100,226903115,226903
226903116,61,66,55,63,78,78,82,63,226903116,226903
227901102,59,60,60,57,63,81,88,78,227901102,227901
227901104,76,79,80,90,71,94,100,65,227901104,227901
227901106,70,65,69,67,66,87,91,76,227901106,227901
227901107,81,86,68,79,78,96,89,85,227901107,227901
227901108,70,59,77,52,58,79,82,71,227901108,227901
227901109,67,60,41,56,62,80,82,59,227901109,227901
227901111,57,62,79,62,41,89,86,55,227901111,227901
227901112,95,97,95,98,98,99,99,96,227901112,227901
227901113,41,61,49,60,49,91,89,80,227901113,227901
227901114,59,79,97,97,97,100,98,89,227901114,227901
227901116,64,59,68,65,54,77,74,54,227901116,227901
227901117,93,98,95,95,95,98,99,90,227901117,227901
227901118,58,62,53,56,51,88,78,66,227901118,227901
227901124,76,77,67,54,67,85,76,56,227901124,227901
227901125,79,76,82,52,67,93,90,83,227901125,227901
227901126,82,85,90,91,88,97,88,78,227901126,227901
227901127,73,61,69,73,71,91,81,76,227901127,227901
227901129,78,66,55,61,66,70,81,74,227901129,227901
227901130,75,77,60,70,77,96,95,84,227901130,227901
227901132,88,78,93,93,81,91,82,79,227901132,227901
227901133,70,83,65,69,63,84,100,74,227901133,227901
227901138,64,83,94,91,92,94,92,80,227901138,227901
227901140,60,77,61,74,62,92,97,74,227901140,227901
227901141,50,63,54,50,44,100,87,64,227901141,227901
227901144,77,68,74,68,57,86,92,63,227901144,227901
227901145,93,81,84,83,73,100,91,91,227901145,227901
227901146,78,88,82,92,87,100,100,95,227901146,227901
227901147,79,88,67,87,79,97,91,82,227901147,227901
227901148,86,91,86,91,92,97,97,88,227901148,227901
227901150,71,81,39,54,54,79,75,68,227901150,227901
227901151,67,76,66,77,72,90,88,64,227901151,227901
227901155,92,99,91,97,97,100,98,93,227901155,227901
227901156,63,71,79,68,66,97,92,82,227901156,227901
227901157,80,80,66,66,73,96,88,61,227901157,227901
227901158,54,72,76,63,68,88,92,80,227901158,227901
227901162,65,75,57,52,51,90,81,85,227901162,227901
227901166,58,61,75,86,79,86,88,64,227901166,227901
227901168,72,76,73,59,62,82,78,53,227901168,227901
227901170,81,90,84,88,94,98,98,92,227901170,227901
227901171,65,68,65,54,58,96,86,78,227901171,227901
227901172,75,83,77,84,86,87,90,65,227901172,227901
227901173,79,82,48,68,74,91,95,82,227901173,227901
227901175,73,58,39,44,35,82,76,59,227901175,227901
227901176,92,86,54,53,54,90,77,63,227901176,227901
227901178,71,72,62,59,53,85,73,67,227901178,227901
227901179,78,92,78,89,85,92,95,90,227901179,227901
227901180,95,96,95,99,100,100,100,95,227901180,227901
227901181,90,97,91,96,96,99,99,95,227901181,227901
227901183,92,95,90,87,89,94,96,91,227901183,227901
227901184,96,99,94,98,95,99,99,94,227901184,227901
227901185,76,75,80,80,72,92,92,81,227901185,227901
227901187,93,97,97,96,95,99,100,96,227901187,227901
227901189,73,68,79,63,70,81,79,67,227901189,227901
227901190,58,65,57,57,58,91,81,74,227901190,227901
227904101,86,84,75,77,72,84,89,76,227904101,227904
227904102,82,88,86,92,76,98,95,91,227904102,227904
227904103,69,84,84,80,85,99,99,85,227904103,227904
227904104,61,69,90,81,87,90,91,78,227904104,227904
227904107,66,73,71,61,60,89,82,69,227904107,227904
227904108,78,83,63,70,71,92,92,72,227904108,227904
227904109,68,82,60,76,68,91,89,74,227904109,227904
227904111,75,82,66,69,70,82,75,58,227904111,227904
227904112,90,92,88,83,79,97,97,92,227904112,227904
227904114,69,82,64,69,68,84,82,68,227904114,227904
227904115,82,93,89,91,90,98,96,87,227904115,227904
227904116,66,79,79,80,77,96,91,74,227904116,227904
227904117,76,86,65,68,67,95,88,59,227904117,227904
227904118,84,90,70,79,72,96,95,88,227904118,227904
227904119,53,62,54,55,44,84,84,55,227904119,227904
227907105,53,65,70,74,61,88,77,48,227907105,227907
227907107,42,55,46,48,51,83,83,55,227907107,227907
227909101,95,97,91,97,93,100,100,92,227909101,227909
227912101,95,93,86,88,74,95,95,83,227912101,227912
227913101,78,88,74,82,81,94,93,81,227913101,227913
228903103,51,61,40,57,54,58,64,43,228903103,228903
230901101,73,76,50,77,50,100,89,84,230901101,230901
230903102,73,69,64,81,77,94,93,80,230903102,230903
233901103,54,52,54,56,56,69,69,33,233901103,233901
235902102,69,77,56,70,73,87,92,62,235902102,235902
235902103,34,44,61,59,54,84,63,45,235902103,235902
235902105,44,46,30,37,39,80,78,67,235902105,235902
235902106,50,66,31,44,36,67,57,41,235902106,235902
235902110,33,45,31,49,42,64,72,58,235902110,235902
235902111,36,47,33,41,50,66,60,45,235902111,235902
235902118,67,76,68,74,58,96,94,75,235902118,235902
235902123,51,61,52,63,57,79,88,74,235902123,235902
235902126,62,83,71,68,73,86,76,71,235902126,235902
235904101,73,73,85,95,85,90,90,90,235904101,235904
237904107,78,72,78,77,78,99,96,87,237904107,237904
240901119,60,57,59,63,71,80,73,85,240901119,240901
240901121,52,54,64,66,76,94,87,76,240901121,240901
240901124,35,49,60,62,75,77,72,59,240901124,240901
240903103,73,72,78,80,81,87,96,75,240903103,240903
240903105,78,56,62,59,73,81,82,66,240903105,240903
240903107,60,64,75,68,81,82,75,63,240903107,240903
240903109,77,71,69,73,70,83,82,68,240903109,240903
240903110,97,90,98,97,99,97,97,90,240903110,240903
240903114,69,76,70,72,78,83,87,60,240903114,240903
240903116,85,84,66,80,86,96,96,82,240903116,240903
240903119,72,64,79,62,68,88,79,64,240903119,240903
240903120,85,86,66,73,78,96,86,74,240903120,240903
240903121,92,93,83,80,80,89,82,77,240903121,240903
240903124,60,56,57,53,58,80,64,51,240903124,240903
240903126,79,69,66,72,76,93,81,73,240903126,240903
240903128,80,63,56,58,61,90,76,62,240903128,240903
240903130,80,76,78,70,70,87,86,74,240903130,240903
240903132,58,58,61,72,75,89,79,58,240903132,240903
243901104,74,78,61,78,68,87,89,89,243901104,243901
245903102,49,62,48,67,70,86,79,53,245903102,245903
246902101,60,73,46,53,52,78,82,68,246902101,246902
246909101,66,66,40,58,46,75,81,61,246909101,246909
246909106,62,68,56,56,46,90,77,65,246909106,246909
246909107,80,90,89,91,89,92,95,80,246909107,246909
246909108,66,88,80,85,73,95,97,92,246909108,246909
246909110,89,96,93,93,88,99,99,90,246909110,246909
246909114,87,92,90,89,86,99,100,92,246909114,246909
246909115,67,77,76,79,78,91,91,73,246909115,246909
246909117,75,84,94,90,87,94,97,87,246909117,246909
246909119,75,82,75,83,76,98,95,85,246909119,246909
246909120,72,83,75,89,80,85,97,77,246909120,246909
246909121,77,85,87,79,72,93,92,77,246909121,246909
246909124,75,82,71,71,56,89,90,79,246909124,246909
246909127,77,84,78,84,83,92,88,84,246909127,246909
246909128,95,98,89,95,91,97,95,92,246909128,246909
246909130,82,90,92,91,90,99,98,92,246909130,246909
246909131,80,93,89,86,83,93,96,84,246909131,246909
246909132,90,90,92,96,96,99,97,97,246909132,246909
246909134,92,95,94,96,93,100,100,94,246909134,246909
246909136,69,71,45,57,50,80,83,63,246909136,246909
246909137,78,81,69,71,72,89,89,68,246909137,246909
246909138,93,91,90,86,94,100,96,96,246909138,246909
246909139,92,98,94,95,97,99,98,93,246909139,246909
246913101,66,82,73,75,78,84,92,77,246913101,246913
246913102,58,76,71,80,81,87,90,79,246913102,246913
246913103,73,90,85,88,83,96,94,88,246913103,246913
246913104,75,90,85,93,91,95,96,93,246913104,246913
246913105,61,82,57,67,60,81,89,73,246913105,246913
246913106,65,84,67,77,67,82,91,43,246913106,246913
246913107,84,91,81,95,97,100,100,94,246913107,246913
246913108,67,91,79,83,72,96,90,79,246913108,246913
246913109,40,70,60,62,54,81,85,59,246913109,246913
246913110,74,93,80,90,80,100,98,87,246913110,246913
246913111,95,99,90,94,96,97,98,83,246913111,246913
246913112,63,67,73,80,72,87,86,78,246913112,246913
246913114,59,75,49,76,69,81,92,63,246913114,246913
246913115,72,85,73,91,92,85,89,83,246913115,246913
246913116,63,80,63,74,71,72,88,70,246913116,246913
246913117,69,78,70,77,67,89,90,72,246913117,246913
246913118,78,91,88,91,92,95,98,92,246913118,246913
246913119,69,91,77,90,86,86,91,83,246913119,246913
246913120,83,91,76,91,90,93,97,82,246913120,246913
246913121,66,82,84,85,81,87,96,78,246913121,246913
246913122,78,92,77,87,75,98,95,82,246913122,246913
247901106,81,76,62,67,68,98,86,83,247901106,247901
247904101,70,87,68,83,83,95,100,89,247904101,247904
248901101,42,54,58,60,62,63,67,60,248901101,248901
249901101,82,95,66,88,90,97,97,83,249901101,249901
249905101,67,84,72,77,79,86,87,76,249905101,249905
249905103,79,88,60,67,73,84,88,77,249905103,249905
249905104,59,72,40,56,58,76,79,71,249905104,249905
250902101,38,69,28,52,61,85,79,83,250902101,250902
251901101,76,81,71,66,72,92,82,64,251901101,251901
252903101,80,82,82,74,76,100,98,95,252903101,252903
253901105,69,64,76,66,73,74,75,63,253901105,253901
253901106,67,68,67,70,66,88,77,72,253901106,253901
253901107,40,51,47,42,49,71,63,39,253901107,253901
