,SAT_avg,ACT_avg,SAT/ACT_pct
112905,-1,21.4,36.8
112906,-1,18.9,85.7
112907,.,23.2,27.8
112908,-1,18.3,36.7
112909,-1,17.8,46.2
112910,-1,21.4,75
113901,909,17.2,77.5
113902,974,18.5,65.6
113903,921,20.4,58.5
113905,935,18,51.5
113906,-1,-1,23.1
114901,1061,20.3,38.3
114902,993,19.6,53.2
114904,1049,21.8,69.7
115901,794,16.9,69.7
115902,858,-1,100
115903,.,17.5,81.3
116801,.,.,.
116901,1006,20.9,81.5
116902,1025,22.1,64.7
116903,1065,21.5,71.6
116905,994,20.4,49.6
116906,981,19.6,75.5
116908,891,18.4,41.4
116909,1017,21,77.1
116910,-1,19.3,57.1
116915,986,-1,23.8
116916,932,17.8,95.5
117901,1010,21.5,52.6
117903,-1,20.9,57.4
117904,951,19.2,65.9
117907,.,.,.
118902,945,19.2,100
119901,938,19.6,81.3
119902,923,19.3,78.3
119903,933,-1,55.6
120901,978,20.1,53.9
120902,945,19.5,75
120905,1014,21.6,73
121902,.,-1,33.3
121903,925,19.8,66.3
121904,966,18.6,66.9
121905,.,17.7,73.5
121906,880,.,75
122901,990,19.9,-2
122902,-1,-1,-1
123801,-1,.,-2
123802,.,.,0
123803,.,.,0
123804,-1,-1,5.9
123805,.,.,.
123905,1008,23,81.9
123907,796,16.1,49.4
123908,988,21.7,75.7
123910,907,18.5,72.5
123913,863,.,100
123914,922,20.9,74.8
124901,946,17,69.2
125901,954,17.8,87.2
125902,-1,16.9,89.4
125903,-1,19.7,68.3
125905,866,16.3,73.2
125906,.,.,.
126901,931,18.5,74.7
126902,1009,21.3,56.3
126903,1035,21.4,47.3
126904,1003,20,86.8
126905,942,20.2,48.5
126906,961,-1,57.1
126907,952,-1,50.7
126908,941,20.3,28.8
126911,918,19.1,58.5
127901,969,20.5,39.2
127903,.,20.2,90.5
127904,-1,20.7,73
127905,-1,16,62.5
127906,-1,18.2,79.5
128901,976,20.9,43.6
128902,.,20.3,23.5
128903,-1,-1,38.5
128904,-1,19.5,86.4
129901,1029,21.7,52.8
129902,999,20.9,78.2
129903,962,21.9,52.1
129904,992,20.6,41.9
129905,960,19.1,42.3
129906,948,18.8,64.4
129910,940,19.6,56.4
130901,1064,22.3,91.6
130902,1001,20.4,73
131001,.,.,.
132902,.,20.4,100
133901,935,19.6,70.3
133902,.,.,.
133903,1011,20.1,61.9
133904,987,19.2,64.1
133905,.,.,.
134901,1010,21.7,73.9
135001,-1,-1,60
136901,994,21,63.4
137901,902,17.4,68
137902,.,.,.
137903,1052,20.4,69.2
137904,1050,19.8,71.9
138902,997,19.5,72.7
138903,.,17.9,87.5
138904,-1,22.6,-2
139905,-1,20.8,83.6
139908,.,17.3,100
139909,1068,19.6,59.4
139911,1043,21.9,44.4
139912,1092,20,50.8
140901,.,-1,40
140904,947,19,62.9
140905,-1,20.6,59.5
140906,.,-1,20
140907,-1,21.9,63.6
140908,-1,18.7,68.8
141801,.,-1,7.7
141901,952,19.5,64.3
141902,910,17.8,53.3
142901,-1,17.1,63.5
143901,1029,20.4,70.2
143902,949,21,91.3
143903,960,20.8,96.6
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,1026,21.4,47.2
144902,1000,20.7,50.7
144903,1061,-1,62.5
145901,950,19,56.6
145902,879,19.2,85.2
145906,897,18.3,76.7
145907,-1,-1,31.3
145911,943,20.4,45.2
146901,846,17,47.7
146902,957,19.2,51.1
146903,.,.,.
146904,851,19.6,69
146905,860,-1,63.3
146906,988,22.6,41.7
146907,940,-1,56.8
147901,.,-1,66.7
147902,1081,18.9,47.7
147903,1028,19,78.2
148901,-1,19.2,96
148902,.,19.1,80
148903,-1,19.6,77.8
148905,.,.,.
149901,989,19.3,65.7
149902,1065,20.3,62.8
150901,993,19.6,85.2
152801,-1,.,3.1
152802,.,.,.
152803,-1,-1,4.5
152804,-1,-1,22.2
152901,1017,20.2,60.1
152902,903,18.3,60
152903,891,19.1,65.6
152906,1084,20.9,70.1
152907,1023,22.5,58.5
152908,890,21.3,42.2
152909,1080,21.7,68.8
152910,1030,20.9,72
153903,.,19.4,73.3
153904,986,19.9,46.8
153905,-1,18.1,-2
153907,-1,15.4,55.6
154901,946,18.8,68.9
154903,892,18.5,81.3
155901,984,17.2,88.6
156902,940,-1,45.8
156905,-1,20.3,50
157901,961,19.1,88.1
158901,962,20.6,64.5
158902,831,18.3,61.5
158904,.,.,.
158905,959,18.6,54.3
158906,926,18.9,72.4
159901,854,16.5,49.3
160901,997,19.1,71.8
160904,.,19.5,46.2
160905,.,19.5,75
161801,.,.,.
161802,.,.,.
161804,.,-1,2.3
161901,1093,22.8,78.3
161903,1102,23,70.5
161906,948,18.2,37.3
161907,1051,21.4,71.8
161908,-1,20.8,55.2
161909,993,19.3,34.4
161910,1007,19.4,62.5
161912,943,21.5,54.2
161914,900,17.1,39
161916,967,19.8,57.3
161918,988,20.4,67.4
161919,1050,21.7,50
161920,1053,20.9,67.6
161921,931,18.6,64.9
161922,954,21.5,59.6
161923,1034,21,60.9
161924,.,.,.
161925,.,.,.
162904,970,17.8,70.6
163901,896,19.6,60.2
163902,1022,19.1,73.7
163903,886,18.2,53.6
163904,1166,20.5,60
163908,948,20.7,64.6
164901,983,19.9,80
165801,-1,.,2.8
165802,.,.,.
165803,.,.,0
165901,1063,22.1,56.2
165902,996,22.8,59
166901,901,17.9,65.1
166902,.,.,.
166903,-1,22.4,58.3
166904,936,19.9,78.4
166905,969,21.1,69.7
166907,-1,.,7.7
167901,1019,21,72.7
167902,-1,-1,-1
167903,-1,-1,33.3
167904,.,-1,57.1
168901,-1,19.8,50
168902,-1,15.6,100
168903,-1,21.9,90
169901,952,19.7,61.4
169902,1054,20.5,58.5
169906,-1,-1,50
169908,.,.,.
169909,-1,-1,-1
169910,1021,-1,87.5
169911,-1,19.1,58.8
170801,.,.,.
170902,1081,22.7,76.8
170903,1016,22.4,69.6
170904,965,19.3,53.8
170906,991,21.1,53.4
170907,951,19.3,46.1
170908,950,21.5,48.2
171901,975,19.8,47.5
171902,.,20,64.3
172902,978,18.3,53.8
172905,-1,19.9,38.2
173901,-1,18.8,90.9
174901,821,-1,57.1
174902,1044,-1,43.8
174903,-1,18.4,70.7
174904,1044,20.6,67.2
174906,1024,19,61.1
174908,981,19.9,82.9
174909,-1,19.8,83.3
174910,.,.,.
174911,1055,22.9,84
175902,941,18.9,80.8
175903,970,20,55.6
175904,-1,18.3,71.4
175905,-1,20.1,78.9
175907,1048,18.1,80.6
175910,1079,18.3,77.8
175911,975,19.8,52.2
176901,-1,16.9,76.9
176902,924,18.7,72.6
176903,877,19.2,35.2
177901,.,21.7,75
177902,1183,21.5,56.4
177903,.,17.6,100
177905,995,22.5,68.2
178801,.,-1,3.7
178802,.,.,.
178804,-1,-1,3.9
178807,.,.,.
178901,847,-1,36.4
178902,950,17.2,88.7
178903,1010,20.7,72.4
178904,947,18.6,70.6
178905,.,.,.
178906,.,.,.
178908,1096,21.8,64.7
178909,840,16.9,79.8
178912,1011,20,68.8
178913,905,16.7,-2
178914,1023,20.6,75.1
178915,793,16.6,62.8
179901,-1,21,67.3
180901,-1,18.5,-2
180902,-1,20.6,85.2
180903,.,15.3,-2
180904,.,.,.
181901,936,21.1,76.6
181905,967,23,67.3
181906,871,17.1,67.1
181907,940,20.3,59.5
181908,980,21.6,68.5
182901,1031,21.3,81.3
182902,-1,-1,6.7
182903,953,19.9,70.4
182904,954,20.9,83.9
182905,.,20,78.9
182906,.,.,.
183801,.,.,0
183901,.,17.7,77.8
183902,1039,20.3,56.2
183904,-1,17.7,60
184901,908,-1,24.2
184902,988,21.6,50.9
184903,1050,21.2,49.9
184904,1054,-1,28.9
184907,1041,22.5,72.5
184908,1008,22.9,50
184909,1036,20.9,78.6
184911,.,.,.
185901,-1,17.8,79.3
185902,1158,24.9,53.8
185903,.,19,83.3
185904,.,17.9,90.9
186901,-1,-1,60
186902,948,22.2,40
186903,-1,18.4,76
187901,847,18.7,86.2
187903,815,14.4,-2
187904,909,16.9,65.9
187906,-1,19.9,64.3
187907,930,20.1,58.2
187910,.,.,.
188801,.,.,0
188901,1047,20.5,50.5
188902,1044,20.5,59.6
188903,-1,18.7,87.2
188904,.,.,.
189901,933,18.1,77.8
189902,838,16.6,75.6
190903,1082,20.1,56.5
191901,1046,22.1,64.9
192901,915,19,67.8
193801,.,.,-1
193902,-1,21.1,80
194902,-1,17.7,65.2
194903,-1,19.7,84.6
194904,-1,19.6,60.8
194905,-1,21,37.5
195901,830,18.4,56.5
195902,894,.,84.2
196901,-1,19.9,77.8
196902,-1,18.1,-2
196903,897,17.9,31.3
197902,-1,21.4,71.4
198901,838,20.7,96.6
198902,782,15.4,60
198903,962,20.4,71.4
198905,730,15.7,38.8
198906,-1,-1,45.5
199901,1057,22.3,78.9
199902,926,19.7,47.1
200901,-1,21,80.6
200902,-1,21,84.6
200904,.,21.4,55.6
200906,.,.,.
201902,1037,20,61.7
201903,.,-1,57.1
201904,-1,.,28.6
201907,-1,20,95.2
201908,1019,20.6,45.8
201910,-1,19.9,67.6
201913,1035,22.6,54.2
201914,-1,20.1,50
202903,932,18.8,66.7
202905,822,-1,100
203901,885,17.1,58.9
203902,-1,20.9,82.4
204901,891,19.8,47.1
204904,909,16.3,64.9
205901,910,20.3,53.4
205902,1046,21.9,72.8
205903,1006,22.6,45
205904,988,17.6,45.8
205905,968,19.1,72.7
205906,987,17.3,73.5
205907,-1,15.4,89.1
206901,-1,18.7,79.5
206902,869,-1,92.9
206903,-1,20.4,87.5
207901,.,19.8,61
208901,.,-1,42.9
208902,1084,20.5,68.6
208903,.,18.4,69.2
209901,900,19.6,87.9
209902,986,.,83.3
210901,968,18.7,88.1
210902,.,21.6,63.6
210903,-1,21.5,55.6
210904,.,21.2,50
210905,-1,18.2,74.2
210906,.,.,.
211901,.,.,-1
211902,-1,18.8,-2
212801,.,.,.
212802,.,.,0
212803,.,.,-1
212901,863,18.6,75.5
212902,981,20.5,66.7
212903,1012,20.7,65.6
212904,988,17.5,50
212905,998,18.2,64.6
212906,1038,21.5,69.8
212909,889,19.6,59.3
212910,916,17.2,53.8
213801,-1,-1,5.7
213901,1007,22.4,85.2
214901,868,16.7,68
214902,-1,19.2,90.9
214903,-1,16.7,70.2
215901,922,19.9,57
216901,-1,21.6,76.5
217901,-1,20,76.5
218901,-1,18.5,73.2
219901,-1,21,80
219903,1264,20.5,49.3
219905,.,16.8,41.7
220801,-1,-1,44.4
220802,.,.,.
220803,-1,16.3,25.6
220804,784,-1,9.4
220806,.,.,0
220807,.,.,0
220808,.,.,.
220809,1127,-1,100
220810,.,.,.
220811,.,.,.
220812,-1,.,13.6
220901,1028,20.7,66
220902,1016,21.2,54.2
220904,898,16.9,56.3
220905,936,18.2,53.9
220906,1097,22.8,88.8
220907,1048,21.7,79.9
220908,1008,20.2,60.3
220910,912,16.9,54.6
220912,1010,20.2,80
220914,994,18.9,67.1
220915,1000,21.3,52.6
220916,1036,21.5,68.8
220917,935,18.7,45.3
220918,1028,21.8,46.9
220919,1119,23.9,-2
220920,954,19.7,55.2
221801,.,-1,2.9
221901,1018,21.5,62.3
221904,1024,19.2,82.4
221905,-1,-1,40
221911,985,21,96
221912,1059,22.3,85.2
222901,.,21.1,57.1
223901,911,19.1,50.5
223902,-1,16.3,52.9
223904,-1,-1,33.3
224901,-1,23.2,66.7
224902,-1,21.4,83.3
225902,985,19.3,34.1
225905,.,.,.
225906,946,21.3,34.5
225907,.,.,.
226901,1008,20.3,82.1
226903,987,19.5,62.8
226905,936,19.4,85
226906,1143,20.9,91.1
226907,981,20.8,73.7
226908,-1,17.6,29.4
227801,918,-1,5.8
227803,.,.,.
227804,1051,-1,87.5
227805,.,.,-1
227806,.,16.1,100
227811,.,.,.
227812,.,.,0
227814,1172,-1,75
227816,.,.,.
227817,.,.,.
227818,906,-1,20.7
227819,.,.,.
227820,.,.,.
227821,.,.,.
227901,1036,20.1,75.9
227904,1015,20.4,74.7
227907,897,18.1,53
227909,1190,24.6,-2
227910,879,17.2,43.6
227912,1097,22.3,73.3
227913,1143,23.7,88.8
228901,934,18.8,100
228903,903,17.5,56.9
228904,840,.,33.3
228905,920,.,53.8
229901,940,19.5,92.9
229903,899,19.9,87.5
229904,928,19.2,58.3
229905,-1,18,44.8
229906,937,-1,81.8
230901,1060,20.6,84.2
230902,987,19.3,63.5
230903,-1,20.2,72.7
230904,-1,17,78.9
230905,1002,20.5,78.8
230906,1069,21.9,84
230908,-1,20.7,60.5
231901,941,17.8,53.6
231902,-1,18.5,100
232801,.,.,-1
232901,.,20.8,75
232902,-1,19.9,54.2
232903,903,17.8,45.5
232904,1082,23.9,70
233801,-1,-1,11.1
233901,971,17.6,48.1
233903,-1,-1,66.7
234801,.,.,0
234902,1064,24.7,49.4
234903,979,22.3,62.1
234904,1001,20.6,44.4
234905,983,21.7,78.6
234906,976,21.4,52.8
234907,1013,19.8,48.8
234909,818,17.7,60
235801,.,.,.
235901,1008,18.7,44.1
235902,996,20.9,43.2
235904,.,.,.
236801,.,.,.
236901,933,19.3,49
236902,966,18.3,57.8
237902,900,17.3,96.2
237904,969,19.1,62.7
237905,974,18.8,48.5
238902,1068,20.5,59
238904,.,-1,28.6
239901,1006,20.8,53.2
239903,951,22.8,58.3
240801,.,.,0
240802,.,.,0
240901,804,16.2,56.4
240903,833,17.8,79.2
240904,855,17.4,-2
241901,934,20.8,58.2
241902,982,19.3,56.3
241903,932,17.5,54.8
241904,1070,19.1,60
241906,-1,19.8,55.6
242902,.,20.4,76
242903,.,20.6,82.6
242905,.,.,.
242906,.,20.6,88.9
243801,-1,-1,33.3
243901,974,21,71.4
243902,986,19.4,66.7
243903,1030,20.3,48.7
243905,1022,20.9,62.7
243906,970,16.3,53.7
244901,.,.,-1
244903,995,20.9,71.9
244905,-1,23.4,60
245901,.,.,.
245902,788,16,72.9
245903,820,16.8,70.2
245904,-1,19,88.2
246902,974,20,60.9
246904,1057,21.8,76.3
246905,943,19,91.4
246906,1003,21.8,70.7
246907,994,20,67.6
246908,1012,21.5,72.8
246909,1088,23.3,82.4
246911,958,19.3,47.5
246912,892,-1,54.8
246913,1055,21.3,75.5
246914,.,.,.
247901,965,19.6,58.9
247903,973,19.7,60.4
247904,929,21.8,76.7
247906,916,19.6,70
248901,-1,19.3,68
248902,-1,19.4,64.3
249901,948,20.7,76.5
249902,919,20.8,52.1
249903,978,20.7,54.3
249904,987,21.3,55.6
249905,1008,20.5,55.7
249906,1042,20.7,60.3
249908,903,-1,40
250902,995,21.3,51.1
250903,1004,20.5,56.5
250904,959,20.3,64.3
250905,1029,20.3,60
250906,-1,20.3,27.8
250907,1027,20.3,79.5
251901,926,18.7,52.5
251902,.,22.3,78.3
252901,1018,20.2,56
252902,-1,-1,20
252903,1110,22,56.8
253901,1089,17.4,58.6
254901,-1,16,51.5
254902,747,16.5,91.7
